Id,Email__c,FinServ__NetWorth__c,FinServ__CreditRating__c,Tier__c,FinServ__LifetimeValue__c,FinServ__LastUsedChannel__c,Ownership,TickerSymbol
001am00002AA8c9AAD,info@younghousehold.com,469500,Good,C,25000,Branch,Private,
001am00002AA8cAAAT,info@smithhousehold.com,390144,Good,C,25000,Other,Private,
001am00002AA8cBAAT,info@floreshousehold.com,1537036,Good,C,26898,Call Center,Private,
001am00002AA8cCAAT,info@petershousehold.com,2855616,Fair,C,49973,Call Center,Private,
001am00002AA8cDAAT,info@dudleyhousehold.com,778600,Fair,C,25000,Branch,Private,
001am00002AA8cEAAT,info@oconnellhousehold.com,3895640,Good,C,68173,Mobile,Subsidiary,
001am00002AA8cFAAT,info@smithhousehold.com,3221412,Excellent,C,56374,Web,Private,
001am00002AA8cGAAT,info@jacksonhousehold.com,1907144,Fair,C,33375,Other,Private,
001am00002AA8cHAAT,info@mayhousehold.com,1017336,Good,C,25000,Other,Private,
001am00002AA8cIAAT,info@staffordhousehold.com,3486136,Good,C,61007,Branch,Private,
001am00002AA8cJAAT,info@millerhousehold.com,262220,Fair,C,25000,Mobile,Private,
001am00002AA8cKAAT,info@gouldhousehold.com,1308288,Fair,C,25000,Web,Private,
001am00002AA8cLAAT,info@careyhousehold.com,2566552,Good,C,44914,Call Center,Other,
001am00002AA8cMAAT,info@millerhousehold.com,378504,Good,C,25000,Branch,Private,
001am00002AA8cNAAT,info@davishousehold.com,1211340,Poor,C,25000,Call Center,Private,
001am00002AA8cOAAT,info@washingtonhousehold.com,2118148,Fair,C,37067,Branch,Private,
001am00002AA8cPAAT,info@johnsonhousehold.com,3712280,Fair,C,64964,Call Center,Private,
001am00002AA8cQAAT,info@jensenhousehold.com,3679272,Fair,C,64387,Web,Other,
001am00002AA8cRAAT,info@clarkhousehold.com,3630688,Fair,C,63537,Other,Private,
001am00002AA8cSAAT,info@padillahousehold.com,1969456,Fair,C,34465,Mobile,Private,
001am00002AA8cTAAT,info@morrishousehold.com,726364,Fair,C,25000,Web,Private,
001am00002AA8cUAAT,info@davilahousehold.com,2525232,Good,C,44191,Web,Private,
001am00002AA8cVAAT,info@sheahousehold.com,2606924,Good,C,45621,Other,Private,
001am00002AA8cWAAT,info@mendozahousehold.com,913608,Excellent,C,25000,Call Center,Private,
001am00002AA8cXAAT,info@tranhousehold.com,908664,Fair,C,25000,Web,Private,
001am00002AA8cYAAT,info@barronhousehold.com,1018688,Fair,C,25000,Web,Private,
001am00002AA8cZAAT,info@burtonhousehold.com,2593416,Fair,C,45384,Other,Other,
001am00002AA8caAAD,info@bishophousehold.com,3045600,Fair,C,53298,Other,Private,
001am00002AYAKlAAP,info@johnsonhousehold.com,3491084,Good,C,61093,Other,Private,
001am00002AYAKmAAP,info@myershousehold.com,2769760,Poor,C,48470,Call Center,Private,
001am00002AYAKnAAP,info@mcclainhousehold.com,3345000,Fair,C,58537,Other,Private,
001am00002AYAKoAAP,info@joneshousehold.com,2182632,Fair,C,38196,Web,Private,
001am00002AYAKpAAP,info@robertshousehold.com,3141400,Fair,C,54974,Mobile,Private,
001am00002AYAKqAAP,info@pughhousehold.com,2498192,Fair,C,43718,Mobile,Private,
001am00002AYAKrAAP,info@richardhousehold.com,1003548,Fair,C,25000,Branch,Other,
001am00002AYAKsAAP,info@yorkhousehold.com,3451184,Fair,C,60395,Branch,Private,
001am00002AYAKtAAP,info@edwardshousehold.com,3269556,Fair,C,57217,Mobile,Private,
001am00002AYAKuAAP,info@robertshousehold.com,1667944,Good,C,29189,Mobile,Other,
001am00002AYAKvAAP,info@marquezhousehold.com,975240,Excellent,C,25000,Call Center,Private,
001am00002AYAKwAAP,info@tuckerhousehold.com,2422120,Good,C,42387,Web,Private,
001am00002AYAKxAAP,info@williamshousehold.com,2128084,Good,C,37241,Call Center,Private,
001am00002AYAKyAAP,info@lewishousehold.com,557892,Fair,C,25000,Branch,Subsidiary,
001am00002AYAKzAAP,info@cooperhousehold.com,459892,Good,C,25000,Web,Private,
001am00002AYAL0AAP,info@silvahousehold.com,507648,Fair,C,25000,Other,Private,
001am00002AYAL1AAP,info@garciahousehold.com,1602884,Fair,C,28050,Other,Other,
001am00002AYAL2AAP,info@lovehousehold.com,3625224,Fair,C,63441,Web,Private,
001am00002AYAL3AAP,info@ballhousehold.com,2273936,Good,C,39793,Mobile,Subsidiary,
001am00002AYAL4AAP,info@villanuevahousehold.com,3880456,Fair,C,67907,Call Center,Public,VILL
001am00002AYAL5AAP,info@smithhousehold.com,201380,Good,C,25000,Web,Subsidiary,
001am00002AYAL6AAP,info@turnerhousehold.com,3309520,Good,C,57916,Web,Subsidiary,
001am00002AYAL7AAP,info@mathishousehold.com,1591340,Fair,C,27848,Other,Private,
001am00002AYAL8AAP,info@burtonhousehold.com,706152,Good,C,25000,Branch,Private,
001am00002AYAL9AAP,info@reyeshousehold.com,847972,Good,C,25000,Mobile,Private,
001am00002AYALAAA5,info@joneshousehold.com,3685348,Good,C,64493,Call Center,Private,
001am00002AYALBAA5,info@jacksonhousehold.com,2462308,Good,C,43090,Other,Subsidiary,
001am00002AYALCAA5,info@ramirezhousehold.com,2637796,Good,C,46161,Mobile,Private,
001am00002AYALDAA5,info@bushhousehold.com,560604,Good,C,25000,Call Center,Public,BUSH
001am00002AYALEAA5,info@robleshousehold.com,2286412,Good,C,40012,Branch,Private,
001am00002AYALFAA5,info@thomashousehold.com,219964,Fair,C,25000,Branch,Private,
001am00002AYALGAA5,info@marquezhousehold.com,2154652,Fair,C,37706,Mobile,Private,
001am00002AYALHAA5,info@griffinhousehold.com,2067676,Fair,C,36184,Web,Public,GRIF
001am00002AYALIAA5,info@andersonhousehold.com,542216,Fair,C,25000,Branch,Private,
001am00002AYALJAA5,info@gonzalezhousehold.com,2988332,Fair,C,52295,Mobile,Private,
001am00002AYALKAA5,info@summershousehold.com,559044,Fair,C,25000,Branch,Private,
001am00002AYALLAA5,info@westhousehold.com,1931544,Fair,C,33802,Mobile,Other,
001am00002AYALMAA5,info@huynhhousehold.com,3439052,Fair,C,60183,Mobile,Private,
001am00002AYALNAA5,info@terryhousehold.com,1217208,Fair,C,25000,Other,Subsidiary,
001am00002AYALOAA5,info@shawhousehold.com,3462560,Good,C,60594,Call Center,Subsidiary,
001am00002AYALPAA5,info@parkerhousehold.com,3903344,Good,C,68308,Other,Private,
001am00002AYALQAA5,info@martinhousehold.com,1048240,Fair,C,25000,Branch,Public,MART
001am00002AYALRAA5,info@figueroahousehold.com,1355952,Fair,C,25000,Branch,Private,
001am00002AYALSAA5,info@smithhousehold.com,1638576,Fair,C,28675,Other,Private,
001am00002AYALTAA5,info@vancehousehold.com,1267704,Good,C,25000,Mobile,Private,
001am00002AYALUAA5,info@callahanhousehold.com,1401824,Good,C,25000,Call Center,Public,CALL
001am00002AYALVAA5,info@carterhousehold.com,1380148,Good,C,25000,Mobile,Private,
001am00002AYALWAA5,info@flynnhousehold.com,1815592,Fair,C,31772,Other,Other,
001am00002AYALXAA5,info@fernandezhousehold.com,2770324,Fair,C,48480,Branch,Private,
001am00002AYALYAA5,info@aguirrehousehold.com,3881972,Fair,C,67934,Call Center,Private,
001am00002AYALZAA5,info@turnerhousehold.com,1419420,Good,C,25000,Branch,Private,
001am00002AYALaAAP,info@craighousehold.com,1217296,Fair,C,25000,Mobile,Private,
001am00002AYALbAAP,info@krausehousehold.com,864968,Good,C,25000,Mobile,Private,
001am00002AYALcAAP,info@stevensonhousehold.com,547928,Fair,C,25000,Other,Private,
001am00002AYALdAAP,info@perezhousehold.com,607804,Fair,C,25000,Call Center,Public,PERE
001am00002AYALeAAP,info@sanchezhousehold.com,1448316,Good,C,25345,Call Center,Private,
001am00002AYALfAAP,info@rasmussenhousehold.com,3406764,Good,C,59618,Call Center,Subsidiary,
001am00002AYALgAAP,info@bradleyhousehold.com,3200508,Fair,C,56008,Mobile,Private,
001am00002AYALhAAP,info@cooperhousehold.com,3034208,Fair,C,53098,Mobile,Private,
001am00002AYALiAAP,info@wilsonhousehold.com,827440,Fair,C,25000,Mobile,Public,WILS
001am00002AYALjAAP,info@burnshousehold.com,2759092,Fair,C,48284,Web,Private,
001am00002AYALkAAP,info@reidhousehold.com,1714816,Fair,C,30009,Branch,Private,
001am00002AYALlAAP,info@kimhousehold.com,2944620,Fair,C,51530,Branch,Subsidiary,
001am00002AYALmAAP,info@rayhousehold.com,3142776,Fair,C,54998,Other,Other,
001am00002AYALnAAP,info@barnetthousehold.com,1543504,Fair,C,27011,Branch,Private,
001am00002AYALoAAP,info@mayohousehold.com,1303056,Excellent,C,25000,Mobile,Public,MAYO
001am00002AYALpAAP,info@harrishousehold.com,1513052,Fair,C,26478,Call Center,Private,
001am00002AYALqAAP,info@millerhousehold.com,3350664,Good,C,58636,Branch,Private,
001am00002AYALrAAP,info@royhousehold.com,3149052,Good,C,55108,Call Center,Other,
001am00002AYALsAAP,info@mcdonaldhousehold.com,1825380,Fair,C,31944,Call Center,Public,MCDO
001am00002AYALtAAP,info@beckerhousehold.com,378656,Good,C,25000,Mobile,Private,
001am00002AYALuAAP,info@velasquezhousehold.com,3801452,Fair,C,66525,Web,Private,
001am00002AYALvAAP,info@hillhousehold.com,2148204,Good,C,37593,Call Center,Public,HILL
001am00002AYALwAAP,info@mclaughlinhousehold.com,221048,Good,C,25000,Branch,Private,
001am00002AYALxAAP,info@mullinshousehold.com,1727692,Excellent,C,30234,Branch,Subsidiary,
001am00002AYALyAAP,info@johnsonhousehold.com,2973920,Fair,C,52043,Call Center,Private,
001am00002AYALzAAP,info@hursthousehold.com,2475604,Fair,C,43323,Call Center,Subsidiary,
001am00002AYAM0AAP,info@reyeshousehold.com,1231224,Good,C,25000,Mobile,Private,
001am00002AYAM1AAP,info@collinshousehold.com,546264,Fair,C,25000,Other,Private,
001am00002AYAM2AAP,info@downshousehold.com,1754980,Fair,C,30712,Call Center,Private,
001am00002AYAM3AAP,info@bellhousehold.com,3235232,Fair,C,56616,Other,Private,
001am00002AYAM4AAP,info@ewinghousehold.com,1451528,Good,C,25401,Mobile,Private,
001am00002AYAM5AAP,info@moraleshousehold.com,713148,Fair,C,25000,Mobile,Private,
001am00002AYAM6AAP,info@finleyhousehold.com,572052,Fair,C,25000,Call Center,Private,
001am00002AYAM7AAP,info@ewinghousehold.com,2164936,Good,C,37886,Branch,Private,
001am00002AYAM8AAP,info@figueroahousehold.com,683656,Good,C,25000,Call Center,Subsidiary,
001am00002AYAM9AAP,info@millerhousehold.com,3079176,Fair,C,53885,Other,Private,
001am00002AYAMAAA5,info@deanhousehold.com,2369992,Good,C,41474,Web,Other,
001am00002AYAMBAA5,info@hallhousehold.com,1435204,Good,C,25116,Web,Public,HALL
001am00002AYAMCAA5,info@johnsonhousehold.com,2372256,Good,C,41514,Web,Public,JOHN
001am00002AYAMDAA5,info@tranhousehold.com,2455484,Good,C,42970,Web,Public,TRAN
001am00002AYAMEAA5,info@gordonhousehold.com,539504,Fair,C,25000,Mobile,Public,GORD
001am00002AYAMFAA5,info@sanchezhousehold.com,3176064,Fair,C,55581,Branch,Private,
001am00002AYAMGAA5,info@wolfhousehold.com,3903252,Good,C,68306,Other,Subsidiary,
001am00002AYAMHAA5,info@conwayhousehold.com,1906940,Good,C,33371,Branch,Subsidiary,
001am00002AYAMIAA5,info@williamshousehold.com,1002932,Poor,C,25000,Mobile,Private,
001am00002AYAMJAA5,info@allenhousehold.com,3169528,Fair,C,55466,Branch,Private,
001am00002AYAMKAA5,info@lopezhousehold.com,2902656,Good,C,50796,Mobile,Private,
001am00002AYOE1AAP,info@rollinshousehold.com,3900760,Fair,C,68263,Other,Private,
001am00002AYOE2AAP,info@hooverhousehold.com,3969200,Fair,C,69461,Web,Other,
001am00002AYOE3AAP,info@paynehousehold.com,2821032,Good,C,49368,Branch,Subsidiary,
001am00002AYOE4AAP,info@macdonaldhousehold.com,1938896,Good,C,33930,Branch,Private,
001am00002AYOE5AAP,info@woodwardhousehold.com,2390136,Good,C,41827,Web,Public,WOOD
001am00002AYOE6AAP,info@vazquezhousehold.com,1206056,Fair,C,25000,Mobile,Private,
001am00002AYOE7AAP,info@herrerahousehold.com,3701180,Good,C,64770,Branch,Private,
001am00002AYOE8AAP,info@smithhousehold.com,3868096,Fair,C,67691,Mobile,Other,
001am00002AYOE9AAP,info@whitehousehold.com,2310196,Good,C,40428,Branch,Private,
001am00002AYOEAAA5,info@olsenhousehold.com,2995760,Excellent,C,52425,Branch,Public,OLSE
001am00002AYOEBAA5,info@butlerhousehold.com,1884276,Poor,C,32974,Branch,Public,BUTL
001am00002AYOECAA5,info@simpsonhousehold.com,1851124,Good,C,32394,Other,Private,
001am00002AYOEDAA5,info@jenningshousehold.com,2586644,Good,C,45266,Call Center,Private,
001am00002AYOEEAA5,info@thompsonhousehold.com,3554324,Fair,C,62200,Other,Private,
001am00002AYOEFAA5,info@fieldshousehold.com,2968472,Good,C,51948,Branch,Private,
001am00002AYOEGAA5,info@smithhousehold.com,2596428,Good,C,45437,Other,Private,
001am00002AYOEHAA5,info@duranhousehold.com,3682684,Good,C,64446,Branch,Private,
001am00002AYOEIAA5,info@crawfordhousehold.com,931032,Poor,C,25000,Other,Subsidiary,
001am00002AYOEJAA5,info@osbornehousehold.com,2953168,Good,C,51680,Other,Other,
001am00002AYOEKAA5,info@reillyhousehold.com,1089188,Fair,C,25000,Branch,Private,
001am00002AYOELAA5,info@masseyhousehold.com,762996,Good,C,25000,Branch,Other,
001am00002AYOEMAA5,info@phillipshousehold.com,1970840,Good,C,34489,Mobile,Private,
001am00002AYOENAA5,info@wheelerhousehold.com,2229152,Good,C,39010,Other,Private,
001am00002AYOEOAA5,info@ramseyhousehold.com,3778444,Good,C,66122,Call Center,Private,
001am00002AYOEPAA5,info@grayhousehold.com,2663056,Good,C,46603,Call Center,Private,
001am00002AYOEQAA5,info@campbellhousehold.com,2379244,Good,C,41636,Web,Private,
001am00002AYOERAA5,info@haleyhousehold.com,2841156,Fair,C,49720,Branch,Private,
001am00002AYOESAA5,info@burnshousehold.com,3246560,Fair,C,56814,Mobile,Public,BURN
001am00002AYOETAA5,info@hillhousehold.com,3708836,Fair,C,64904,Web,Private,
001am00002AYOEUAA5,info@sanchezhousehold.com,1320856,Good,C,25000,Mobile,Public,SANC
001am00002AYOEVAA5,info@mcdanielhousehold.com,3263352,Fair,C,57108,Mobile,Private,
001am00002AYOEWAA5,info@hernandezhousehold.com,3419116,Fair,C,59834,Other,Private,
001am00002AYOEXAA5,info@wadehousehold.com,1424092,Good,C,25000,Other,Private,
001am00002AYOEYAA5,info@moorehousehold.com,1922328,Good,C,33640,Call Center,Other,
001am00002AYOEZAA5,info@jordanhousehold.com,3498504,Fair,C,61223,Branch,Private,
001am00002AYOEaAAP,info@turnerhousehold.com,1872464,Fair,C,32768,Other,Private,
001am00002AYOEbAAP,info@hugheshousehold.com,3215680,Fair,C,56274,Web,Subsidiary,
001am00002AYOEcAAP,info@sullivanhousehold.com,2159816,Good,C,37796,Other,Private,
001am00002AYOEdAAP,info@smithhousehold.com,3527444,Good,C,61730,Other,Private,
001am00002AYOEeAAP,info@pricehousehold.com,3790552,Good,C,66334,Mobile,Private,
001am00002AYOEfAAP,info@andersonhousehold.com,3479216,Poor,C,60886,Web,Private,
001am00002AYOEgAAP,info@fullerhousehold.com,3922512,Good,C,68643,Branch,Private,
001am00002AYOEhAAP,info@berghousehold.com,3061804,Good,C,53581,Call Center,Private,
001am00002AYOEiAAP,info@cranehousehold.com,3349132,Good,C,58609,Mobile,Private,
001am00002AYOEjAAP,info@flowershousehold.com,3286044,Good,C,57505,Mobile,Private,
001am00002AYOEkAAP,info@estradahousehold.com,3980096,Fair,C,69651,Call Center,Private,
001am00002AYOElAAP,info@wagnerhousehold.com,528120,Fair,C,25000,Mobile,Subsidiary,
001am00002AYOEmAAP,info@williamshousehold.com,1895336,Good,C,33168,Other,Private,
001am00002AYOEnAAP,info@westhousehold.com,3445984,Good,C,60304,Mobile,Private,
001am00002AYOEoAAP,info@burkehousehold.com,860440,Fair,C,25000,Mobile,Private,
001am00002AYOEpAAP,info@robinsonhousehold.com,3863228,Fair,C,67606,Branch,Private,
001am00002AYOEqAAP,info@carterhousehold.com,2782504,Fair,C,48693,Branch,Other,
001am00002AYOErAAP,info@rodriguezhousehold.com,1120412,Excellent,C,25000,Web,Private,
001am00002AYOEsAAP,info@blackburnhousehold.com,3947220,Good,C,69076,Other,Public,BLAC
001am00002AYOEtAAP,info@blackhousehold.com,3534852,Good,C,61859,Other,Subsidiary,
001am00002AYOEuAAP,info@baileyhousehold.com,3499664,Fair,C,61244,Mobile,Private,
001am00002AYOEvAAP,info@martinezhousehold.com,3810236,Good,C,66679,Call Center,Public,MART
001am00002AYOEwAAP,info@flynnhousehold.com,3941624,Good,C,68978,Other,Private,
001am00002AYOExAAP,info@lopezhousehold.com,1138476,Fair,C,25000,Branch,Other,
001am00002AYOEyAAP,info@meyerhousehold.com,2224576,Fair,C,38930,Branch,Private,
001am00002AYOEzAAP,info@joneshousehold.com,1323056,Good,C,25000,Mobile,Private,
001am00002AYOF0AAP,info@adkinshousehold.com,3878696,Fair,C,67877,Call Center,Private,
001am00002AYOF1AAP,info@davishousehold.com,3360292,Fair,C,58805,Other,Public,DAVI
001am00002AYOF2AAP,info@villarrealhousehold.com,691292,Fair,C,25000,Web,Private,
001am00002AYOF3AAP,info@smithhousehold.com,3803776,Fair,C,66566,Other,Private,
001am00002AYOF4AAP,info@ramirezhousehold.com,2414576,Good,C,42255,Branch,Private,
001am00002AYOF5AAP,info@ferrellhousehold.com,2973668,Fair,C,52039,Branch,Private,
001am00002AYOF6AAP,info@snyderhousehold.com,1030872,Fair,C,25000,Call Center,Public,SNYD
001am00002AYOF7AAP,info@leehousehold.com,625848,Good,C,25000,Web,Private,
001am00002AYOF8AAP,info@danielhousehold.com,602760,Poor,C,25000,Branch,Private,
001am00002AYOF9AAP,info@pattersonhousehold.com,3791952,Fair,C,66359,Call Center,Private,
001am00002AYOFAAA5,info@royhousehold.com,3556036,Good,C,62230,Other,Private,
001am00002AYOFBAA5,info@thompsonhousehold.com,3294052,Fair,C,57645,Web,Public,THOM
001am00002AYOFCAA5,info@hannahousehold.com,1136056,Fair,C,25000,Other,Private,
001am00002AYOFDAA5,info@johnsonhousehold.com,3745392,Good,C,65544,Call Center,Private,
001am00002AYOFEAA5,info@colemanhousehold.com,2247256,Good,C,39326,Call Center,Private,
001am00002AYOFFAA5,info@colemanhousehold.com,1008856,Poor,C,25000,Other,Private,
001am00002AYOFGAA5,info@parkerhousehold.com,841284,Fair,C,25000,Mobile,Private,
001am00002AYOFHAA5,info@graveshousehold.com,2942276,Fair,C,51489,Branch,Private,
001am00002AYOFIAA5,info@cuevashousehold.com,294020,Good,C,25000,Mobile,Public,CUEV
001am00002AYOFJAA5,info@glennhousehold.com,2010856,Fair,C,35189,Branch,Private,
001am00002AYOFKAA5,info@dickersonhousehold.com,608996,Excellent,C,25000,Web,Private,
001am00002AYOFLAA5,info@rosariohousehold.com,2424704,Good,C,42432,Web,Private,
001am00002AYOFMAA5,info@shieldshousehold.com,3044300,Good,C,53275,Call Center,Private,
001am00002AYOFNAA5,info@schultzhousehold.com,884232,Good,C,25000,Branch,Public,SCHU
001am00002AYOFOAA5,info@brownhousehold.com,901496,Fair,C,25000,Call Center,Private,
001am00002AYOFPAA5,info@coxhousehold.com,3301564,Good,C,57777,Mobile,Private,
001am00002AYOFQAA5,info@ricehousehold.com,2501216,Fair,C,43771,Call Center,Private,
001am00002AYOFRAA5,info@leehousehold.com,978296,Fair,C,25000,Other,Private,
001am00002AYOFSAA5,info@barberhousehold.com,3048220,Good,C,53343,Other,Private,
001am00002AYOFTAA5,info@morrisonhousehold.com,3521584,Fair,C,61627,Web,Other,
001am00002AYOFUAA5,info@irwinhousehold.com,2130448,Fair,C,37282,Other,Private,
001am00002AYOFVAA5,info@berryhousehold.com,1494160,Fair,C,26147,Other,Private,
001am00002AYOFWAA5,info@gallegoshousehold.com,1011192,Fair,C,25000,Web,Private,
001am00002AYOFXAA5,info@burnshousehold.com,389724,Good,C,25000,Mobile,Private,
001am00002AYOFYAA5,info@webbhousehold.com,3168068,Fair,C,55441,Other,Private,
001am00002AYOFZAA5,info@thompsonhousehold.com,3771696,Good,C,66004,Other,Private,
001am00002AYOFaAAP,info@munozhousehold.com,3888064,Good,C,68041,Branch,Other,
001am00002AYOFbAAP,info@nortonhousehold.com,3237132,Fair,C,56649,Mobile,Private,
001am00002AYOFcAAP,info@cruzhousehold.com,2710652,Fair,C,47436,Other,Private,
001am00002AYOFdAAP,info@deleonhousehold.com,2978496,Fair,C,52123,Mobile,Private,
001am00002AYOFeAAP,info@harrishousehold.com,2352920,Fair,C,41176,Mobile,Public,HARR
001am00002AYOFfAAP,info@clarkhousehold.com,3112884,Good,C,54475,Call Center,Other,
001am00002AYOFgAAP,info@shermanhousehold.com,680876,Fair,C,25000,Mobile,Private,
001am00002AYOFhAAP,info@blackhousehold.com,901100,Fair,C,25000,Web,Private,
001am00002AYOFiAAP,info@clarkhousehold.com,3627860,Good,C,63487,Branch,Private,
001am00002AYOFjAAP,info@bakerhousehold.com,1035520,Good,C,25000,Mobile,Private,
001am00002AYOFkAAP,info@smithhousehold.com,1937524,Fair,C,33906,Call Center,Private,
001am00002AYOFlAAP,info@myershousehold.com,1122488,Fair,C,25000,Call Center,Private,
001am00002AYOFmAAP,info@fowlerhousehold.com,2629572,Good,C,46017,Branch,Subsidiary,
001am00002AYOFnAAP,info@collinshousehold.com,2185076,Excellent,C,38238,Call Center,Private,
001am00002AYOFoAAP,info@hansonhousehold.com,3105804,Excellent,C,54351,Branch,Private,
001am00002AYOFpAAP,info@gilberthousehold.com,847288,Fair,C,25000,Web,Private,
001am00002AYOFqAAP,info@campbellhousehold.com,2967452,Good,C,51930,Branch,Private,
001am00002AYOFrAAP,info@barrhousehold.com,1340812,Fair,C,25000,Mobile,Private,
001am00002AYOFsAAP,info@juarezhousehold.com,1199308,Fair,C,25000,Web,Private,
001am00002AYOFtAAP,info@joneshousehold.com,2443868,Good,C,42767,Branch,Private,
001am00002AYOFuAAP,info@benitezhousehold.com,1762744,Fair,C,30848,Web,Private,
001am00002AYOFvAAP,info@alvarezhousehold.com,1934716,Fair,C,33857,Branch,Private,
001am00002AYOFwAAP,info@hallhousehold.com,1822936,Fair,C,31901,Call Center,Public,HALL
001am00002AYOFxAAP,info@floreshousehold.com,2990888,Good,C,52340,Other,Private,
001am00002AYOFyAAP,info@whitehousehold.com,3895264,Fair,C,68167,Branch,Private,
001am00002AYOFzAAP,info@berryhousehold.com,2497264,Good,C,43702,Mobile,Private,
