External_ID__c,AccountNumber,AnnualRevenue,BillingCity,BillingCountry,BillingGeocodeAccuracy,BillingLatitude,BillingLongitude,BillingPostalCode,BillingState,BillingStreet,Cust360_Contact_Picture_URL__pc,DNB_Delinquency_Score__c,DNB_PAYDEX_Score__c,DNB_Rating__c,Description,Equifax_Credit_Risk_Score__c,Equifax_Failure_Score_CR__c,Equifax_Payment_Index__c,Experian_Intelliscore__c,Experian_Risk_Band__c,Fax,FinServ__BorrowingHistory__c,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__CountryOfResidence__pc,FinServ__CreditRating__c,FinServ__CreditScore__c,FinServ__CustomerType__c,FinServ__EmployedSince__pc,FinServ__Gender__pc,FinServ__HomeOwnership__pc,FinServ__InvestmentExperience__c,FinServ__KYCDate__c,FinServ__KYCStatus__c,FinServ__LanguagesSpoken__pc,FinServ__LastFourDigitSSN__pc,FinServ__LastInteraction__c,FinServ__LifetimeValue__c,FinServ__MotherMaidenName__pc,FinServ__NetWorth__c,FinServ__NextReview__c,FinServ__NumberOfChildren__pc,FinServ__NumberOfDependents__pc,FinServ__RelationshipStartDate__c,FinServ__RiskTolerance__c,FinServ__ServiceModel__c,FinServ__Status__c,FinServ__TaxBracket__pc,FinServ__TaxId__pc,FinServ__TimeHorizon__c,FinServ__TotalRevenue__c,FinServ__WeddingAnniversary__pc,Fitch_Category__c,Fitch_Rating__c,INS_FEIN_Tax_ID__c,Industry,Jigsaw,MiddleName,NAICS_Code__c,NumberOfEmployees,PersonAssistantName,PersonAssistantPhone,PersonDepartment,PersonGender,PersonGenderIdentity,PersonLeadSource,PersonMailingGeocodeAccuracy,PersonMailingLatitude,PersonMailingLongitude,PersonOtherCity,PersonOtherCountry,PersonOtherGeocodeAccuracy,PersonOtherLatitude,PersonOtherLongitude,PersonOtherPhone,PersonOtherPostalCode,PersonOtherState,PersonOtherStreet,PersonPronouns,PersonTitle,Rating,Salutation,ShippingCity,ShippingCountry,ShippingGeocodeAccuracy,ShippingLatitude,ShippingLongitude,ShippingPostalCode,ShippingState,ShippingStreet,Sic,SicDesc,Site,Tier__c,Type
HYDRATE-WL-000033,ACCT-000033,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjjAAF.jpg,,,,,,,,,,(878) 417-6996,Excellent,Email;Text,Text,United States,Good,699,Relational,1996-08-12,Female,Own,,2026-05-25,Overdue,English,7164,2025-08-05,297.42,Lopez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,012241911,Medium-Term,,1998-02-22,,,,,,I,,,,,Operations,Female,Female,Other,Address,41.2342,-95.8936,Omaha Center,United States,Address,41.2229,-95.9405,(982) 279-3631,68146,NE,12 Birch Ave,she/her,Mrs,,,,,,,,,,,,,,B,
HYDRATE-WL-000034,ACCT-000034,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjkAAF.jpg,,,,,,,,,,(280) 059-1344,Excellent,Email;Text,Phone,United States,Good,713,Relational,2008-09-26,Female,Own,,2026-05-20,Overdue,English,1619,2026-01-21,479.12,Lopez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,887054596,Medium-Term,,2009-04-13,,,,,,P,,,,,Operations,Female,Female,Web,Address,36.1217,-115.1491,Las Vegas Heights,United States,Address,36.2073,-115.1779,(861) 947-6465,89112,NV,3287 Willow Way,she/her,Dr,,,,,,,,,,,,,,B,
HYDRATE-WL-000035,ACCT-000035,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjlAAF.jpg,,,,,,,,,,(621) 988-3145,Excellent,Email;Text,Email,United States,Very Good,740,Relational,1998-04-25,Male,Own,,2026-05-25,Overdue,English,0896,2025-06-06,337.42,Taylor,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,669554980,Medium-Term,,2014-09-13,,,,,,K,,,,,Engineering,Male,Male,Web,Address,36.7526,-119.7598,Fresno Park,United States,Address,36.7439,-119.8288,(980) 314-4424,90083,CA,488 Birch Ln,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000036,ACCT-000036,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjmAAF.jpg,,,,,,,,,,(501) 143-2841,Excellent,Email;Text,Email,United States,Very Good,784,Relational,2019-04-06,Female,Own,,2026-05-21,Overdue,English,5620,2025-10-17,254.65,Rodriguez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,113341602,Medium-Term,,2008-09-22,,,,,,W,,,,,Marketing,Female,Female,Partner,Address,29.4382,-98.4861,San Antonio Plaza,United States,Address,29.3851,-98.5094,(742) 423-4483,77045,TX,245 Birch Ln,she/her,Ms,,,,,,,,,,,,,,B,
HYDRATE-WL-000037,ACCT-000037,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjnAAF.jpg,,,,,,,,,,(554) 255-3479,Excellent,Email;Text,Email,United States,Good,693,Relational,2024-06-23,Female,Own,,2026-05-24,Overdue,English,9363,2025-07-14,642.03,Brown,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,504203913,Short-Term,,2024-10-31,,,,,,P,,,,,Operations,Female,Female,Web,Address,32.7902,-96.7633,Fort Worth,United States,Address,32.7707,-97.3274,(229) 288-7762,77070,TX,245 Birch Ave,she/her,Mrs,,,,,,,,,,,,,,B,
HYDRATE-WL-000038,ACCT-000038,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjoAAF.jpg,,,,,,,,,,(319) 247-5459,Poor,Email;Text,Email,United States,Very Good,760,Relational,2022-06-06,Male,Other,,2026-05-26,Overdue,English,6672,2026-02-20,1225.12,Johnson,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,215494323,Medium-Term,,2002-12-01,,,,,,B,,,,,Legal,Male,Male,Referral,Address,39.2847,-76.6253,Baltimore Plaza,United States,Address,39.2747,-76.6331,(950) 593-5968,21236,MD,3287 Willow Way,he/him,Sr,,,,,,,,,,,,,,B,
HYDRATE-WL-000039,ACCT-000039,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjpAAF.jpg,,,,,,,,,,(313) 219-6137,Excellent,Email;Text,Email,United States,Fair,650,Relational,1978-06-29,Male,Own,,2026-05-22,Overdue,English,2713,2025-12-22,168.99,Wilson,0.0,2026-08-25,2,,2026-05-20,,Tier 2,Onboarding,35%,572827812,Medium-Term,,2003-03-24,,,,,,D,,,,,Sales,Male,Male,Referral,Address,42.34,-83.0697,Detroit Plaza,United States,Address,42.2893,-83.0762,(883) 925-2849,48267,MI,12 Maple Way,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000040,ACCT-000040,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjqAAF.jpg,,,,,,,,,,(693) 330-8676,Excellent,Email;Text,Phone,United States,Excellent,818,Relational,2018-06-20,Female,Own,,2026-05-21,Overdue,English,6258,2025-07-06,217.81,Wilson,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,35%,431564526,Medium-Term,,2024-01-08,,,,,,N,,,Executive Assistant,(547) 828-8173,Other,Female,Female,Web,Address,35.0596,-106.6198,Albuquerque Center,United States,Address,35.0401,-106.6597,(382) 565-2719,87151,NM,3287 Pine Blvd,she/her,Dr,,,,,,,,,,,,,,A,
HYDRATE-WL-000041,ACCT-000041,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjrAAF.jpg,,,,,,,,,,(633) 316-5095,Excellent,Email;Text,Email,United States,Good,699,Relational,2003-02-15,Male,Own,,2026-05-26,Overdue,English,6867,2025-05-29,241.12,Hernandez,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,32%,236553415,Short-Term,,2022-07-25,,,,,,R,,,,,Marketing,Male,Male,Partner,Address,33.7655,-118.2158,Long Beach Park,United States,Address,33.8028,-118.2053,(372) 475-5653,90019,CA,1100 Sycamore Ave,he/him,Dr,,,,,,,,,,,,,,B,
HYDRATE-WL-000042,ACCT-000042,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjsAAF.jpg,,,,,,,,,,(408) 159-6807,Excellent,Email;Text,Text,United States,Fair,664,Relational,1996-07-25,Female,Own,,2026-05-23,Overdue,English,9181,2025-11-21,239.56,Williams,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,944810118,Medium-Term,,2024-09-10,,,,,,Z,,,,,Finance,Female,Female,Web,Address,37.8129,-122.2766,Oakland Plaza,United States,Address,37.7992,-122.2608,(903) 533-2512,90051,CA,47 Oak Way,she/her,Ms,,,,,,,,,,,,,,B,
HYDRATE-WL-000043,ACCT-000043,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjtAAF.jpg,,,,,,,,,,(764) 452-5892,Excellent,Email;Text,Email,United States,Excellent,801,Relational,1979-09-06,Female,Own,,2026-05-22,Overdue,English,0492,2025-06-27,1705.37,Jackson,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,37%,518683867,Short-Term,,2019-07-13,,,,,,Q,,,Executive Assistant,(396) 555-6200,Engineering,Female,Female,Web,Address,30.3263,-81.6159,Jacksonville Center,United States,Address,30.2845,-81.694,(584) 042-8792,33140,FL,12 Sycamore Ln,she/her,Mrs,,,,,,,,,,,,,,A,
HYDRATE-WL-000044,ACCT-000044,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjuAAF.jpg,,,,,,,,,,(394) 016-0263,Excellent,Email;Text,Email,United States,Very Good,774,Relational,2015-10-03,Female,Own,,2026-05-24,Overdue,English,8812,2025-10-02,577.1,Williams,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,32%,135525418,Medium-Term,,2018-08-14,,,,,,Z,,,,,Operations,Female,Female,Referral,Address,36.6959,-119.7734,Fresno Heights,United States,Address,36.7718,-119.79,(587) 327-9942,90058,CA,2014 Pine Blvd,she/her,Ms,,,,,,,,,,,,,,B,
HYDRATE-WL-000045,ACCT-000045,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjvAAF.jpg,,,,,,,,,,(362) 663-3738,Excellent,Email;Text,Phone,United States,Good,728,Relational,2015-07-29,Female,Own,,2026-05-20,Overdue,English,0947,2025-12-21,245.79,Anderson,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,870090670,Short-Term,,2001-12-29,,,,,,Z,,,,,Legal,Female,Female,Referral,Address,39.7601,-104.9891,Colorado Springs,United States,Address,38.8027,-104.8633,(535) 686-7823,80286,CO,102 Willow Way,she/her,Mrs,,,,,,,,,,,,,,B,
HYDRATE-WL-000046,ACCT-000046,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjwAAF.jpg,,,,,,,,,,(810) 075-1236,Excellent,Email;Text,Text,United States,Very Good,760,Relational,2020-08-14,Male,Own,,2026-05-21,Overdue,English,8831,2026-04-26,384.62,Rodriguez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,362574861,Long-Term,,2007-02-14,,,,,,F,,,,,Marketing,Male,Male,Referral,Address,38.2675,-85.718,Louisville Park,United States,Address,38.2767,-85.791,(918) 039-6084,40279,KY,12 Cedar Way,he/him,Sr,,,,,,,,,,,,,,B,
HYDRATE-WL-000047,ACCT-000047,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjxAAF.jpg,,,,,,,,,,(820) 453-6093,Excellent,Email;Text,Phone,United States,Good,728,Relational,1987-02-10,Male,Own,,2026-05-26,Overdue,English,3071,2025-09-30,111.64,Davis,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,845593525,Long-Term,,2016-03-18,,,,,,S,,,,,Customer Service,Male,Male,Web,Address,30.3008,-81.6598,Jacksonville Hills,United States,Address,30.3522,-81.6121,(755) 359-2108,33182,FL,245 Maple Rd,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000048,ACCT-000048,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjyAAF.jpg,,,,,,,,,,(326) 995-0750,Excellent,Email;Text,Phone,United States,Excellent,827,Relational,2002-08-22,Male,Own,,2026-05-25,Overdue,English,1862,2025-07-12,1490.73,Johnson,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,35%,661070928,Medium-Term,,2002-06-24,,,,,,B,,,Executive Assistant,(445) 867-8122,Other,Male,Male,Phone Inquiry,Address,38.2822,-85.7667,Louisville Center,United States,Address,38.2812,-85.8059,(954) 762-5271,40215,KY,1505 Oak Rd,he/him,Hon,,,,,,,,,,,,,,A,
HYDRATE-WL-000049,ACCT-000049,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XjzAAF.jpg,,,,,,,,,,(773) 348-7189,Excellent,Email;Text,Text,United States,Fair,658,Relational,1998-09-06,Male,Own,,2026-05-24,Overdue,English,1591,2026-04-11,239.56,Smith,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,32%,772001994,Short-Term,,2002-02-28,,,,,,C,,,,,Operations,Male,Male,Partner,Address,38.5525,-121.529,Sacramento Heights,United States,Address,38.5314,-121.4401,(420) 379-5138,90069,CA,3287 Oak Ave,he/him,Dr,,,,,,,,,,,,,,B,
HYDRATE-WL-000050,ACCT-000050,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk0AAF.jpg,,,,,,,,,,(483) 498-3660,Poor,Email;Text,Mail,United States,Very Good,771,Relational,1997-12-27,Female,Own,,2026-05-20,Overdue,English,0944,2025-07-22,239.56,Taylor,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,790911950,Short-Term,,2005-08-25,,,,,,S,,,,,Customer Service,Female,Female,Referral,Address,37.6837,-97.363,Wichita Plaza,United States,Address,37.6819,-97.371,(841) 133-6265,67225,KS,2014 Willow St,she/her,Mrs,,,,,,,,,,,,,,B,
HYDRATE-WL-000051,ACCT-000051,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk1AAF.jpg,,,,,,,,,,(766) 329-6342,Excellent,Email;Text,Email,United States,Good,685,Relational,2025-08-20,Female,Own,,2026-05-26,Overdue,English,4031,2025-09-30,479.12,Martinez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,318447455,Medium-Term,,2002-12-08,,,,,,C,,,,,Marketing,Female,Female,Referral,Address,38.8384,-104.8309,Colorado Springs Hills,United States,Address,38.8358,-104.8117,(450) 366-9922,80274,CO,47 Cedar Way,she/her,Ms,,,,,,,,,,,,,,B,
HYDRATE-WL-000052,ACCT-000052,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk2AAF.jpg,,,,,,,,,,(356) 452-9934,Excellent,Email;Text,Email,United States,Very Good,750,Relational,1971-10-13,Female,Own,,2026-05-26,Overdue,English,4169,2026-02-28,667.18,Martinez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,820776797,Long-Term,,2014-10-27,,,,,,Z,,,,,Operations,Female,Female,Other,Address,33.7115,-84.4361,Savannah,United States,Address,33.7488,-84.3844,(207) 996-7175,30319,GA,47 Walnut Rd,she/her,Hon,,,,,,,,,,,,,,B,
HYDRATE-WL-000053,ACCT-000053,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk3AAF.jpg,,,,,,,,,,(283) 098-3331,Excellent,Email;Text,Text,United States,Very Good,743,Relational,1968-06-18,Male,Own,,2026-05-20,Overdue,English,7104,2025-12-27,634.36,Gonzalez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,481791151,Short-Term,,2022-04-28,,,,,,C,,,,,Finance,Male,Male,Referral,Address,32.7554,-97.1388,Arlington Plaza,United States,Address,32.7055,-97.1415,(513) 801-5207,77012,TX,47 Birch Way,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000054,ACCT-000054,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk4AAF.jpg,,,,,,,,,,(964) 075-1221,Excellent,Email;Text,Email,United States,Good,695,Relational,1988-03-27,Male,Own,,2026-05-26,Overdue,English,7899,2025-10-02,1055.99,Moore,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,645751285,Medium-Term,,2000-03-25,,,,,,U,,,,,Engineering,Male,Male,Phone Inquiry,Address,42.3114,-83.0955,Detroit Center,United States,Address,42.3684,-83.0548,(391) 616-1916,48285,MI,102 Pine Ave,he/him,Dr,,,,,,,,,,,,,,B,
HYDRATE-WL-000055,ACCT-000055,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk5AAF.jpg,,,,,,,,,,(340) 365-3491,Excellent,Email;Text,Phone,United States,Very Good,776,Relational,1990-09-23,Female,Rent,,2026-05-23,Overdue,English,5742,2025-09-19,3645.25,Smith,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,37%,975308352,Medium-Term,,2014-09-04,,,,,,O,,,Executive Assistant,(899) 703-4105,Marketing,Female,Female,Phone Inquiry,Address,41.3015,-95.9374,Omaha Center,United States,Address,41.3057,-95.9208,(958) 563-0312,68130,NE,488 Chestnut Blvd,she/her,Ms,,,,,,,,,,,,,,A,
HYDRATE-WL-000056,ACCT-000056,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk6AAF.jpg,,,,,,,,,,(673) 801-3229,Excellent,Email;Text,Email,United States,Very Good,747,Relational,2007-03-04,Female,Own,,2026-05-27,Overdue,English,3611,2026-02-05,102.77,Wilson,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,32%,091049970,Short-Term,,2016-05-05,,,,,,B,,,,,Sales,Female,Female,Web,Address,45.4856,-122.6583,Portland Plaza,United States,Address,45.5378,-122.6904,(613) 427-3348,97286,OR,3287 Birch Blvd,she/her,Ms,,,,,,,,,,,,,,B,
HYDRATE-WL-000057,ACCT-000057,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk7AAF.jpg,,,,,,,,,,(846) 674-0546,Poor,Email;Text,Phone,United States,Good,736,Relational,2003-08-21,Male,Own,,2026-05-21,Overdue,English,7273,2025-11-09,435.76,Miller,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,35%,723898329,Medium-Term,,,,,,,,G,,,,,Operations,Male,Male,Web,Address,33.4528,-112.0343,Tucson,United States,Address,32.2622,-110.9735,(218) 314-2456,85011,AZ,731 Oak Rd,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000058,ACCT-000058,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk8AAF.jpg,,,,,,,,,,(603) 313-6379,Excellent,Email;Text,Email,United States,Excellent,809,Relational,2008-05-07,Female,Own,,2026-05-20,Overdue,English,8568,2025-10-08,2928.79,Wilson,0.0,2026-06-26,0,,2026-05-20,,Tier 1,Onboarding,37%,641015852,Medium-Term,,2003-12-12,,,,,,F,,,Executive Assistant,(543) 910-3007,Customer Service,Female,Female,Web,Address,36.1925,-86.7772,Nashville Heights,United States,Address,36.132,-86.7923,(679) 949-4961,37231,TN,3287 Oak St,she/her,Mrs,,,,,,,,,,,,,,A,
HYDRATE-WL-000059,ACCT-000059,,,,,,,,,,https://cust360-photos.example.com/001am00002A8Xk9AAF.jpg,,,,,,,,,,(297) 975-9800,Excellent,Email;Text,Phone,United States,Good,730,Relational,2019-03-20,Male,Own,,2026-05-23,Overdue,English,7725,2025-11-11,239.56,Williams,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,32%,307772445,Medium-Term,,1997-01-06,,,,,,Z,,,,,Engineering,Male,Male,Web,Address,30.2589,-97.7534,San Antonio,United States,Address,29.4483,-98.4614,(466) 576-9510,77052,TX,245 Maple Ave,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000060,ACCT-000060,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkAAAV.jpg,,,,,,,,,,(458) 061-1851,Excellent,Email;Text,Email,United States,Very Good,777,Relational,2026-04-26,Male,Rent,,2026-05-20,Overdue,English,8789,2026-02-11,138.9,Smith,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,599569478,Long-Term,,2011-12-15,,,,,,K,,,,,Marketing,Male,Male,Referral,Address,35.4962,-97.5691,Oklahoma City Park,United States,Address,35.4524,-97.5215,(398) 596-0685,73125,OK,3287 Cedar Way,he/him,Dr,,,,,,,,,,,,,,B,
HYDRATE-WL-000061,ACCT-000061,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkBAAV.jpg,,,,,,,,,,(942) 339-6874,Excellent,Email;Text,Email,United States,Very Good,758,Relational,2017-03-09,Male,Own,,2026-05-26,Overdue,English,1135,2025-05-31,958.25,Williams,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,32%,994049549,Medium-Term,,2010-06-07,,,,,,J,,,,,Sales,Male,Male,Partner,Address,32.8019,-97.3084,Fort Worth Park,United States,Address,32.7743,-97.3415,(881) 387-3143,77063,TX,102 Walnut Way,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000062,ACCT-000062,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkCAAV.jpg,,,,,,,,,,(823) 799-2546,Excellent,Email;Text,Phone,United States,Very Good,794,Relational,2013-09-08,Male,Own,,2026-05-24,Overdue,English,9743,2025-08-19,1622.47,Martinez,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,35%,981163705,Medium-Term,,2010-01-23,,,,,,O,,,Executive Assistant,(927) 933-9040,Sales,Male,Male,Web,Address,30.3344,-81.6831,Jacksonville Hills,United States,Address,30.2913,-81.6121,(413) 801-3291,33102,FL,102 Sycamore St,he/him,Mr,,,,,,,,,,,,,,A,
HYDRATE-WL-000063,ACCT-000063,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkDAAV.jpg,,,,,,,,,,(985) 695-1959,Excellent,Email;Text,Email,United States,Excellent,840,Relational,2010-10-01,Female,Own,,2026-05-20,Overdue,English,5607,2025-07-09,3216.26,Gonzalez,0.0,2026-06-26,2,,2026-05-20,,Tier 1,Onboarding,37%,700016362,Long-Term,,2016-01-24,,,,,,I,,,Executive Assistant,(889) 612-4855,Engineering,Female,Female,Referral,Address,45.0072,-93.2629,Minneapolis Heights,United States,Address,44.9321,-93.2876,(899) 497-1477,55464,MN,47 Pine Ln,she/her,Mrs,,,,,,,,,,,,,,A,
HYDRATE-WL-000064,ACCT-000064,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkEAAV.jpg,,,,,,,,,,(306) 375-2222,Excellent,Email;Text,Text,United States,Very Good,768,Relational,2002-08-21,Male,Own,,2026-05-27,Overdue,English,6565,2026-02-19,1372.69,Jackson,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,134071272,Medium-Term,,2003-02-22,,,,,,G,,,,,Other,Male,Male,Web,Address,38.8028,-104.7784,Colorado Springs Center,United States,Address,38.8337,-104.853,(561) 781-8132,80200,CO,3287 Sycamore Ave,he/him,Hon,,,,,,,,,,,,,,B,
HYDRATE-WL-000065,ACCT-000065,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkFAAV.jpg,,,,,,,,,,(859) 740-1658,Excellent,Email;Text,Text,United States,Very Good,755,Relational,2012-12-14,Male,Own,,2026-05-21,Overdue,English,0387,2026-03-10,917.28,Gonzalez,0.0,2026-08-25,0,,2026-05-20,,Tier 2,Onboarding,35%,510164580,Long-Term,,2007-04-20,,,,,,T,,,,,Other,Male,Male,Referral,Address,36.8571,-75.9612,Virginia Beach Park,United States,Address,36.8961,-76.0092,(415) 904-9553,23461,VA,102 Willow Ave,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000066,ACCT-000066,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkGAAV.jpg,,,,,,,,,,(757) 422-6099,Excellent,Email;Text,Email,United States,Very Good,774,Relational,1999-11-03,Female,Own,,2026-05-21,Overdue,English,6880,2025-06-07,253.34,Miller,0.0,2026-07-26,1,,2026-05-20,,Tier 1,Onboarding,35%,466619049,Short-Term,,2012-01-07,,,,,,W,,,Executive Assistant,(395) 638-1444,Customer Service,Female,Female,Partner,Address,35.7624,-78.663,Raleigh Park,United States,Address,35.7853,-78.667,(903) 211-6133,28297,NC,47 Maple Ln,she/her,Dr,,,,,,,,,,,,,,A,
HYDRATE-WL-000067,ACCT-000067,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkHAAV.jpg,,,,,,,,,,(549) 196-4288,Excellent,Email;Text,Email,United States,Good,684,Relational,1991-07-26,Male,Own,,2026-05-21,Overdue,English,5636,2025-07-12,291.91,Davis,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,32%,124784079,Medium-Term,,2004-08-24,,,,,,R,,,,,HR,Male,Male,Referral,Address,29.9299,-90.0587,New Orleans Hills,United States,Address,30.0,-90.1189,(982) 462-2312,70181,LA,102 Oak Ln,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-WL-000068,ACCT-000068,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkIAAV.jpg,,,,,,,,,,(395) 959-3716,Poor,Email;Text,Email,United States,Very Good,799,Relational,1997-03-13,Male,Own,,2026-05-27,Overdue,English,3037,2026-01-19,876.56,Moore,0.0,2026-08-25,1,,2026-05-20,,Tier 2,Onboarding,35%,261460774,Short-Term,,1998-06-04,,,,,,Y,,,,,Engineering,Male,Male,Web,Address,39.978,-75.1315,Philadelphia Heights,United States,Address,39.9236,-75.1656,(983) 646-9409,19180,PA,2014 Birch Ave,he/him,Dr,,,,,,,,,,,,,,B,
HYDRATE-WL-000069,ACCT-000069,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkJAAV.jpg,,,,,,,,,,(869) 511-4846,Excellent,Email;Text,Text,United States,Excellent,813,Relational,1995-10-28,Male,Own,,2026-05-22,Overdue,English,3271,2026-02-21,215.02,Garcia,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,35%,708960353,Short-Term,,2013-05-30,,,,,,B,,,Executive Assistant,(483) 449-4979,Customer Service,Male,Male,Web,Address,41.2133,-95.9325,Omaha Park,United States,Address,41.2846,-95.9776,(685) 886-6923,68142,NE,102 Maple Ave,he/him,Mr,,,,,,,,,,,,,,A,
HYDRATE-WL-000070,ACCT-000070,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkKAAV.jpg,,,,,,,,,,(531) 461-8129,Excellent,Email;Text,Email,United States,Excellent,828,Relational,2018-08-14,Female,Own,,2026-05-27,Overdue,English,2179,2026-04-11,2311.22,Jackson,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,37%,852515179,Medium-Term,,2001-03-01,,,,,,B,,,Executive Assistant,(678) 105-7023,Engineering,Female,Female,Web,Address,33.467,-112.0338,Tucson,United States,Address,32.2124,-110.9613,(763) 195-6039,85068,AZ,47 Chestnut Rd,she/her,Ms,,,,,,,,,,,,,,A,
HYDRATE-WL-000071,ACCT-000071,,,,,,,,,,https://cust360-photos.example.com/001am00002A8XkLAAV.jpg,,,,,,,,,,(999) 443-1603,Excellent,Email;Text,Email,United States,Very Good,766,Relational,2016-07-10,Female,Own,,2026-05-21,Overdue,English,5099,2025-11-29,312.26,Thomas,0.0,2026-07-26,0,,2026-05-20,,Tier 1,Onboarding,35%,533733941,Medium-Term,,2005-08-17,,,,,,S,,,Executive Assistant,(752) 405-1802,Operations,Female,Female,Other,Address,42.2935,-83.0766,Detroit Plaza,United States,Address,42.3436,-83.02,(352) 462-0459,48294,MI,3287 Cedar Ave,she/her,Mrs,,,,,,,,,,,,,,A,
